DIRECT_INFO_L 0 10122 0 5.377074
DIRECT_INFO_R 0 9969 0 5.295973
MODE: Multi
Time Resolution : 640000
Volume Resolution : 1000000
100Hz
L 14102 857 7.491712
L 14104 856 7.492804
L 14106 856 7.493900
L 14108 855 7.495003
L 14110 855 7.496111
L 14112 855 7.497224
L 14115 854 7.498343
L 14117 854 7.499468
L 14119 853 7.500597
L 14121 853 7.501732
L 14123 853 7.502872
L 14125 852 7.504017
L 14127 852 7.505168
L 14130 852 7.506324
L 14132 851 7.507485
L 14134 851 7.508651
L 14136 851 7.509823
L 14138 850 7.511001
L 14141 850 7.512183
L 14143 849 7.513370
L 14145 849 7.514563
L 14147 849 7.515759
L 14150 848 7.516963
L 14152 848 7.518172
L 14154 848 7.519384
L 14156 847 7.520603
L 14159 847 7.521826
L 14161 847 7.523054
L 14163 846 7.524288
L 14166 846 7.525526
L 14168 846 7.526769
L 14170 845 7.528018
L 14172 3241 7.528844
L 14173 845 7.529273
L 14175 844 7.530530
L 14177 844 7.531794
L 14180 844 7.533063
L 14182 843 7.534337
L 14185 843 7.535617
L 14187 843 7.536899
L 14190 842 7.538188
L 14192 842 7.539483
L 14193 3250 7.540010
L 14194 842 7.540781
L 14197 841 7.542085
L 14199 841 7.543393
L 14202 841 7.544706
L 14204 840 7.546024
L 14207 840 7.547348
L 14209 840 7.548676
L 14212 839 7.550010
L 14214 4097 7.551361
L 14217 839 7.552690
L 14219 838 7.554038
L 14222 838 7.555391
L 14224 838 7.556748
L 14227 838 7.558110
L 14230 837 7.559478
L 14232 837 7.560850
L 14235 837 7.562225
L 14236 3267 7.562942
L 14237 836 7.563607
L 14240 836 7.564995
L 14243 836 7.566386
L 14245 835 7.567781
L 14248 835 7.569182
L 14251 835 7.570588
L 14253 834 7.571998
L 14256 834 7.573413
L 14258 3275 7.574716
L 14259 834 7.574833
L 14261 833 7.576258
L 14264 833 7.577687
L 14267 833 7.579121
L 14269 833 7.580560
L 14272 832 7.582004
L 14275 832 7.583452
L 14277 832 7.584905
L 14280 831 7.586362
L 14281 3284 7.586702
L 14283 831 7.587825
L 14286 831 7.589293
L 14288 830 7.590764
L 14291 830 7.592241
L 14294 830 7.593721
L 14297 830 7.595207
L 14300 829 7.596698
L 14302 829 7.598194
L 14304 3293 7.598906
L 14305 829 7.599694
L 14308 828 7.601197
L 14311 828 7.602708
L 14314 828 7.604221
L 14317 828 7.605741
L 14320 827 7.607264
L 14322 827 7.608791
L 14325 827 7.610324
L 14328 826 7.611860
L 14331 826 7.613404
L 14334 826 7.614950
L 14337 826 7.616502
L 14340 825 7.618057
L 14343 825 7.619617
L 14346 825 7.621183
L 14349 825 7.622752
L 14352 824 7.624327
L 14355 824 7.625905
L 14358 824 7.627490
L 14361 823 7.629078
L 14364 823 7.630671
L 14367 823 7.632268
L 14370 823 7.633869
L 14373 822 7.635477
L 14376 822 7.637088
L 14379 822 7.638704
L 14382 822 7.640324
L 14385 821 7.641950
L 14388 821 7.643579
L 14391 821 7.645213
L 14394 821 7.646853
L 14397 820 7.648497
L 14400 4148 7.650060
L 14403 820 7.651797
L 14406 820 7.653453
L 14410 819 7.655116
L 14413 819 7.656783
L 14416 819 7.658454
L 14419 819 7.660128
L 14422 818 7.661809
L 14425 4155 7.663414
L 14429 818 7.665184
L 14432 818 7.666878
L 14435 817 7.668576
L 14438 817 7.670280
L 14441 817 7.671988
L 14444 2243 7.673350
L 14445 817 7.673700
L 14448 816 7.675417
L 14451 816 7.677138
L 14454 816 7.678865
L 14458 816 7.680596
L 14461 815 7.682332
L 14464 815 7.684072
L 14465 2250 7.684568
L 14467 815 7.685816
L 14471 815 7.687565
L 14474 814 7.689319
L 14477 4169 7.690936
L 14481 814 7.692841
L 14484 814 7.694609
L 14486 2257 7.695845
L 14487 813 7.696381
L 14491 813 7.698158
L 14494 813 7.699939
L 14497 813 7.701725
L 14501 812 7.703516
L 14504 812 7.705311
L 14508 3076 7.707145
L 14511 812 7.708916
L 14514 812 7.710725
L 14518 811 7.712538
L 14521 811 7.714356
L 14525 811 7.716180
L 14528 811 7.718008
L 14529 2270 7.718574
L 14530 3373 7.719287
L 14531 810 7.719840
L 14535 810 7.721677
L 14538 810 7.723517
L 14542 810 7.725365
L 14545 810 7.727214
L 14549 809 7.729071
L 14551 2277 7.730025
L 14552 809 7.730931
L 14556 809 7.732796
L 14559 809 7.734665
L 14563 808 7.736539
L 14566 808 7.738417
L 14570 808 7.740301
L 14572 2283 7.741538
L 14574 808 7.742190
L 14577 808 7.744082
L 14581 807 7.745978
L 14584 807 7.747882
L 14586 3391 7.748857
L 14588 807 7.749789
L 14591 807 7.751700
L 14595 807 7.753617
L 14599 806 7.755537
L 14602 806 7.757464
L 14606 806 7.759393
L 14610 806 7.761328
L 14613 806 7.763268
L 14617 805 7.765213
L 14621 805 7.767162
L 14624 805 7.769115
L 14628 805 7.771074
L 14632 805 7.773038
L 14635 804 7.775006
L 14639 804 7.776978
L 14643 804 7.778957
L 14646 804 7.780938
L 14650 804 7.782926
L 14654 803 7.784917
L 14658 803 7.786915
L 14661 803 7.788916
L 14665 803 7.790921
L 14669 803 7.792933
L 14673 802 7.794949
L 14674 3418 7.795341
L 14677 802 7.796969
L 14680 802 7.798994
L 14684 802 7.801024
L 14688 802 7.803060
L 14692 801 7.805099
L 14696 801 7.807144
L 14700 801 7.809194
L 14704 801 7.811248
L 14707 801 7.813307
L 14711 800 7.815371
L 14715 800 7.817441
L 14719 800 7.819513
L 14723 800 7.821593
L 14727 800 7.823676
L 14731 799 7.825764
L 14735 4236 7.827841
L 14739 799 7.829956
L 14743 799 7.832060
L 14747 799 7.834167
L 14751 799 7.836280
L 14755 798 7.838398
L 14759 798 7.840521
L 14763 798 7.842649
L 14767 798 7.844781
L 14771 798 7.846919
L 14775 798 7.849062
L 14779 797 7.851209
L 14783 797 7.853362
L 14787 797 7.855520
L 14791 797 7.857682
L 14795 797 7.859849
L 14798 3455 7.861570
L 14799 796 7.862022
L 14803 796 7.864199
L 14807 796 7.866382
L 14811 796 7.868569
L 14816 796 7.870762
L 14820 796 7.872961
L 14824 795 7.875164
L 14828 795 7.877369
L 14831 3464 7.878934
L 14832 795 7.879584
L 14836 795 7.881802
L 14841 795 7.884025
L 14845 795 7.886253
L 14849 794 7.888486
L 14853 794 7.890725
L 14857 794 7.892968
L 14862 794 7.895218
L 14864 3474 7.896634
L 14866 794 7.897471
L 14870 794 7.899731
L 14874 793 7.901995
L 14879 793 7.904263
L 14883 793 7.906539
L 14887 793 7.908819
L 14891 793 7.911104
L 14896 793 7.913394
L 14898 3483 7.914679
L 14900 792 7.915690
L 14904 792 7.917990
L 14909 792 7.920297
L 14913 792 7.922607
L 14918 792 7.924924
L 14922 792 7.927245
L 14926 792 7.929573
L 14931 791 7.931905
L 14935 791 7.934242
L 14939 791 7.936586
L 14944 791 7.938934
L 14948 791 7.941288
L 14953 791 7.943646
L 14957 790 7.946012
L 14962 790 7.948381
L 14966 790 7.950757
L 14971 790 7.953136
L 14975 790 7.955523
L 14980 790 7.957914
L 14984 790 7.960311
L 14989 789 7.962714
L 14993 789 7.965121
L 14998 789 7.967535
L 15002 789 7.969952
L 15004 3511 7.970964
L 15007 789 7.972376
L 15011 789 7.974806
L 15016 789 7.977242
L 15021 788 7.979682
L 15025 788 7.982128
L 15030 788 7.984580
L 15034 788 7.987038
L 15039 788 7.989501
L 15044 788 7.991969
L 15048 788 7.994443
L 15053 787 7.996923
L 15058 787 7.999408
L 15062 787 8.001900
L 15067 787 8.004395
L 15072 787 8.006898
L 15077 787 8.009406
L 15081 787 8.011920
L 15086 787 8.014441
L 15091 786 8.016964
L 15096 786 8.019495
L 15100 786 8.022032
L 15105 786 8.024574
L 15110 786 8.027122
L 15115 786 8.029676
L 15117 3539 8.030649
L 15120 786 8.032236
L 15124 785 8.034801
L 15129 785 8.037374
L 15134 785 8.039950
L 15139 785 8.042533
L 15144 785 8.045122
L 15149 785 8.047717
L 15154 785 8.050318
L 15155 3548 8.051340
L 15158 785 8.052925
L 15163 784 8.055538
L 15168 784 8.058157
L 15173 784 8.060780
L 15178 784 8.063412
L 15183 784 8.066048
L 15188 784 8.068690
L 15193 784 8.071339
L 15195 3557 8.072445
L 15198 784 8.073994
L 15203 783 8.076654
L 15208 783 8.079321
L 15213 783 8.081994
L 15218 783 8.084672
L 15223 783 8.087358
L 15228 783 8.090049
L 15233 783 8.092746
L 15238 783 8.095450
L 15244 783 8.098160
L 15249 782 8.100876
L 15254 782 8.103597
L 15259 782 8.106325
L 15264 782 8.109060
L 15269 782 8.111800
L 15274 782 8.114548
L 15280 782 8.117302
L 15285 782 8.120062
L 15290 781 8.122827
L 15295 781 8.125599
L 15300 781 8.128378
L 15306 781 8.131164
L 15311 781 8.133955
L 15316 781 8.136753
L 15322 781 8.139558
L 15327 781 8.142368
L 15332 781 8.145185
L 15337 780 8.148009
L 15343 780 8.150840
L 15348 780 8.153677
L 15353 780 8.156521
L 15359 780 8.159371
L 15362 3595 8.161190
L 15364 780 8.162228
L 15370 780 8.165092
L 15375 780 8.167960
L 15380 780 8.170836
L 15386 780 8.173719
L 15391 779 8.176610
L 15397 779 8.179506
L 15402 779 8.182409
L 15406 3604 8.184507
L 15408 779 8.185320
L 15413 779 8.188236
L 15419 779 8.191160
L 15424 779 8.194092
L 15430 779 8.197028
L 15435 779 8.199972
L 15441 779 8.202924
L 15446 778 8.205881
L 15452 778 8.208846
L 15458 778 8.211817
L 15463 778 8.214796
L 15469 778 8.217781
L 15474 778 8.220775
L 15480 778 8.223774
L 15486 778 8.226780
L 15491 778 8.229794
L 15497 778 8.232815
L 15503 777 8.235843
L 15508 777 8.238876
L 15514 777 8.241919
L 15520 777 8.244968
L 15526 777 8.248025
L 15531 777 8.251089
L 15537 777 8.254160
L 15543 777 8.257236
L 15549 777 8.260323
L 15555 777 8.263415
L 15560 777 8.266516
L 15566 776 8.269623
L 15572 776 8.272738
L 15578 776 8.275860
L 15584 776 8.278989
L 15590 776 8.282126
L 15591 3641 8.282623
L 15596 776 8.285271
L 15602 776 8.288423
L 15608 776 8.291582
L 15614 776 8.294747
L 15620 776 8.297923
L 15626 776 8.301105
L 15632 776 8.304295
L 15638 775 8.307491
L 15644 775 8.310698
L 15650 775 8.313910
L 15656 775 8.317130
L 15662 775 8.320358
L 15668 775 8.323594
L 15674 775 8.326837
L 15680 775 8.330089
L 15686 775 8.333348
L 15692 775 8.336615
L 15699 775 8.339890
L 15705 775 8.343173
L 15711 775 8.346463
L 15717 774 8.349762
L 15723 774 8.353069
L 15730 774 8.356384
L 15736 774 8.359707
L 15742 774 8.363037
L 15748 774 8.366376
L 15755 774 8.369724
L 15761 774 8.373078
L 15767 774 8.376442
L 15774 774 8.379813
L 15780 774 8.383194
L 15787 774 8.386582
L 15791 3677 8.389027
L 15793 774 8.389978
L 15799 773 8.393384
L 15806 773 8.396797
L 15812 773 8.400218
L 15819 773 8.403648
L 15825 773 8.407085
L 15832 773 8.410534
L 15838 773 8.413988
L 15844 3686 8.417009
L 15845 773 8.417452
L 15851 773 8.420925
L 15858 773 8.424406
L 15864 773 8.427896
L 15871 773 8.431394
L 15877 773 8.434901
L 15884 773 8.438416
L 15891 773 8.441940
L 15897 772 8.445475
L 15904 772 8.449016
L 15911 772 8.452566
L 15917 772 8.456126
L 15924 772 8.459694
L 15931 772 8.463271
L 15938 772 8.466858
L 15944 772 8.470453
L 15951 772 8.474059
L 15952 3703 8.474727
L 15958 772 8.477673
L 15965 772 8.481296
L 15972 772 8.484926
L 15978 772 8.488566
L 15985 772 8.492217
L 15992 772 8.495876
L 15999 772 8.499545
L 16006 772 8.503223
L 16013 771 8.506909
L 16020 771 8.510606
L 16027 771 8.514311
L 16034 771 8.518027
L 16041 771 8.521753
L 16048 771 8.525487
L 16055 771 8.529231
L 16062 771 8.532984
L 16066 3721 8.534861
L 16069 771 8.536747
L 16076 771 8.540520
L 16083 771 8.544302
L 16091 771 8.548095
L 16098 771 8.551897
L 16105 771 8.555708
L 16112 771 8.559528
L 16119 771 8.563360
L 16126 771 8.567202
L 16134 771 8.571053
L 16141 771 8.574915
L 16148 770 8.578785
L 16156 770 8.582666
L 16163 770 8.586557
L 16170 770 8.590459
L 16178 770 8.594369
L 16184 3738 8.597517
L 16185 770 8.598291
L 16192 770 8.602223
L 16200 770 8.606167
L 16207 770 8.610119
L 16215 770 8.614082
L 16222 770 8.618054
L 16230 770 8.622039
L 16237 770 8.626034
L 16244 3746 8.629825
L 16245 770 8.630038
L 16252 770 8.634053
L 16260 770 8.638080
L 16268 770 8.642117
L 16275 770 8.646164
L 16283 770 8.650223
L 16290 770 8.654290
L 16298 770 8.658371
L 16306 770 8.662460
L 16314 770 8.666562
L 16321 770 8.670675
L 16329 769 8.674799
L 16337 769 8.678934
L 16345 769 8.683079
L 16352 769 8.687235
L 16360 769 8.691403
L 16368 769 8.695581
L 16370 3763 8.696473
L 16376 769 8.699772
L 16384 769 8.703974
L 16392 769 8.708187
L 16400 769 8.712412
L 16408 769 8.716648
L 16416 769 8.720895
L 16424 769 8.725153
L 16432 769 8.729424
L 16440 769 8.733706
L 16448 769 8.738001
L 16456 769 8.742306
L 16464 769 8.746624
L 16472 769 8.750953
L 16481 769 8.755294
L 16489 769 8.759647
L 16497 769 8.764012
L 16501 3779 8.765928
L 16505 769 8.768389
L 16513 769 8.772777
L 16522 769 8.777179
L 16530 769 8.781591
L 16538 769 8.786016
L 16547 769 8.790455
L 16555 769 8.794906
L 16564 769 8.799368
L 16568 3787 8.801744
L 16572 769 8.803843
L 16580 769 8.808331
L 16589 769 8.812831
L 16597 768 8.817344
L 16606 768 8.821868
L 16614 768 8.826406
L 16623 768 8.830958
L 16632 768 8.835521
L 16640 768 8.840098
L 16649 768 8.844687
L 16657 768 8.849289
L 16666 768 8.853905
L 16675 768 8.858533
L 16684 768 8.863174
L 16692 768 8.867830
L 16701 768 8.872498
L 16707 3803 8.875629
L 16710 768 8.877178
L 16719 768 8.881873
L 16728 768 8.886581
L 16737 768 8.891303
L 16745 768 8.896039
L 16754 768 8.900787
L 16763 768 8.905550
L 16772 768 8.910327
L 16779 3810 8.913733
L 16781 768 8.915116
L 16790 768 8.919920
L 16800 768 8.924738
L 16809 768 8.929570
L 16818 768 8.934417
L 16827 768 8.939276
L 16836 768 8.944149
L 16845 768 8.949038
L 16854 768 8.953939
L 16864 768 8.958857
L 16873 768 8.963788
L 16882 768 8.968735
L 16892 768 8.973695
L 16901 768 8.978670
L 16910 768 8.983659
L 16920 768 8.988664
L 16927 3825 8.992327
L 16929 768 8.993683
L 16939 768 8.998717
L 16948 768 9.003767
L 16958 768 9.008830
L 16967 768 9.013910
L 16977 768 9.019003
L 16987 768 9.024113
L 16996 768 9.029239
L 17006 768 9.034379
L 17016 768 9.039534
L 17025 768 9.044704
L 17035 768 9.049891
L 17045 768 9.055094
L 17055 768 9.060312
L 17065 768 9.065545
L 17074 768 9.070796
L 17084 768 9.076061
L 17094 768 9.081343
L 17104 768 9.086641
L 17114 768 9.091955
L 17124 768 9.097284
L 17134 768 9.102631
L 17144 768 9.107993
L 17155 768 9.113374
L 17160 3847 9.116455
L 17165 768 9.118770
L 17175 768 9.124182
L 17185 768 9.129611
L 17195 768 9.135057
L 17206 768 9.140520
L 17216 768 9.146000
L 17226 768 9.151496
L 17237 768 9.157011
L 17247 768 9.162542
L 17258 768 9.168090
L 17268 768 9.173657
L 17279 768 9.179239
L 17289 768 9.184840
L 17300 768 9.190458
L 17310 768 9.196094
L 17321 768 9.201749
L 17332 768 9.207420
L 17342 768 9.213110
L 17353 768 9.218818
L 17364 768 9.224544
L 17375 768 9.230288
L 17386 768 9.236050
L 17396 768 9.241831
L 17407 768 9.247629
L 17409 3867 9.248466
L 17418 768 9.253448
L 17429 768 9.259284
L 17440 768 9.265140
L 17451 768 9.271014
L 17462 768 9.276907
L 17474 768 9.282819
L 17485 768 9.288751
L 17495 3873 9.294299
L 17496 768 9.294702
L 17507 768 9.300672
L 17518 768 9.306661
L 17530 768 9.312669
L 17541 768 9.318699
L 17552 768 9.324745
L 17564 768 9.330814
L 17575 768 9.336902
L 17583 3880 9.341082
L 17587 768 9.343010
L 17598 768 9.349138
L 17610 768 9.355287
L 17622 769 9.361455
L 17633 769 9.367645
L 17645 769 9.373854
L 17657 769 9.380085
L 17668 769 9.386335
L 17680 769 9.392608
L 17692 769 9.398900
L 17704 769 9.405215
L 17716 769 9.411550
L 17728 769 9.417906
L 17740 769 9.424284
L 17752 769 9.430684
L 17764 769 9.437105
L 17776 769 9.443548
L 17788 769 9.450012
L 17800 769 9.456501
L 17813 769 9.463009
L 17825 769 9.469539
L 17837 769 9.476092
L 17850 769 9.482669
L 17862 769 9.489267
L 17875 769 9.495888
L 17887 769 9.502531
L 17900 769 9.509199
L 17912 769 9.515888
L 17925 769 9.522602
L 17938 769 9.529338
L 17950 769 9.536098
L 17963 769 9.542881
L 17976 769 9.549688
L 17989 769 9.556519
L 18002 769 9.563374
L 18015 769 9.570252
L 18028 770 9.577155
L 18041 770 9.584084
L 18054 770 9.591034
L 18067 770 9.598010
L 18080 770 9.605013
L 18093 770 9.612038
L 18107 770 9.619089
L 18120 770 9.626165
L 18133 770 9.633266
L 18147 770 9.640392
L 18160 770 9.647547
L 18174 770 9.654723
L 18187 770 9.661927
L 18201 770 9.669158
L 18214 770 9.676414
L 18228 770 9.683697
L 18242 770 9.691004
L 18256 770 9.698339
L 18270 770 9.705702
L 18283 770 9.713090
L 18297 770 9.720508
L 18311 770 9.727951
L 18325 770 9.735420
L 18340 771 9.742918
L 18354 771 9.750444
L 18368 771 9.757998
L 18382 771 9.765579
L 18397 771 9.773187
L 18411 771 9.780826
L 18425 771 9.788492
L 18440 771 9.796186
L 18454 771 9.803910
L 18469 771 9.811663
L 18484 771 9.819444
L 18498 771 9.827257
L 18513 771 9.835096
L 18528 771 9.842966
L 18543 771 9.850865
L 18558 771 9.858795
L 18573 771 9.866755
L 18588 771 9.874746
L 18603 772 9.882765
L 18618 772 9.890818
L 18633 772 9.898901
L 18648 772 9.907013
L 18664 772 9.915158
L 18679 772 9.923333
L 18695 772 9.931540
L 18710 772 9.939780
L 18726 772 9.948053
L 18741 772 9.956355
L 18757 772 9.964691
L 18773 772 9.973061
L 18789 772 9.981461
L 18805 772 9.989895
L 18820 772 9.998362
L 18836 772 10.006860
L 18853 773 10.015400
L 18869 773 10.023960
L 18885 773 10.032570
L 18901 773 10.041200
L 18917 773 10.049870
L 18934 773 10.058580
L 20114 3009 10.685360
L 20297 3034 10.782630
L 20344 2084 10.807810
L 20349 2089 10.810600
L 20355 2093 10.813430
L 20360 2098 10.816280
L 20365 2102 10.819160
L 20371 2106 10.822070
L 20376 2111 10.825000
L 20382 2115 10.827960
L 20388 2119 10.830960
L 20393 2123 10.833980
L 20399 2127 10.837030
L 20405 5175 10.840090
L 20411 2136 10.843220
L 20417 2140 10.846350
L 20423 2144 10.849530
L 20429 2148 10.852720
L 20435 2152 10.855950
L 20441 2156 10.859210
L 20447 2160 10.862510
L 20453 2164 10.865830
L 20460 2168 10.869190
L 20466 2172 10.872570
L 20472 2176 10.875990
L 20479 2180 10.879450
L 20486 2184 10.882930
L 20491 3059 10.885980
L 20492 2188 10.886450
L 20499 5238 10.889970
L 20506 2196 10.893590
L 20512 2199 10.897210
L 20519 2203 10.900860
L 20526 2207 10.904550
L 20533 2211 10.908280
L 20540 2215 10.912040
L 20547 2219 10.915830
L 20555 2222 10.919670
L 20562 2226 10.923540
L 20569 2230 10.927440
L 20577 2234 10.931380
L 20584 2238 10.935360
L 20592 2241 10.939380
L 20594 3050 10.940330
L 20599 2245 10.943440
L 20607 2249 10.947530
L 20615 2253 10.951670
L 20623 2256 10.955840
L 20631 2260 10.960050
L 20639 2264 10.964310
L 20647 2268 10.968600
L 20655 2271 10.972930
L 20663 2275 10.977310
L 20671 2279 10.981730
L 20680 2282 10.986190
L 20688 2286 10.990690
L 20689 3053 10.991260
L 20697 2290 10.995240
L 20698 3084 10.995950
L 20706 2293 10.999830
L 20714 2297 11.004460
L 20723 2301 11.009140
L 20732 2305 11.013860
L 20741 2308 11.018630
L 20750 2312 11.023440
L 20759 2316 11.028300
L 20768 2319 11.033210
L 20778 2323 11.038160
L 20787 2327 11.043160
L 20797 2330 11.048210
L 20806 2334 11.053310
L 20816 2338 11.058460
L 20826 2341 11.063660
L 20836 2345 11.068910
L 20846 2349 11.074210
L 20856 2352 11.079560
L 20866 2356 11.084960
L 20876 2360 11.090410
L 20886 2363 11.095920
L 20897 2367 11.101480
L 20907 2371 11.107100
L 20918 2374 11.112770
L 20919 3109 11.113120
L 20929 2378 11.118490
L 20940 2382 11.124270
L 20951 2385 11.130110
L 20962 2389 11.136010
L 20973 2393 11.141960
L 20984 2396 11.147980
L 20996 2400 11.154050
L 21007 2404 11.160180
L 21019 2407 11.166370
L 21031 2411 11.172620
L 21043 2415 11.178940
L 21055 2418 11.185320
L 21067 2422 11.191760
L 21079 2426 11.198270
L 21091 2430 11.204840
L 21104 2433 11.211470
L 21117 2437 11.218170
L 21129 2441 11.224940
L 21142 2445 11.231780
L 21154 3134 11.238120
L 21155 2448 11.238690
L 21168 2452 11.245660
L 21182 2456 11.252710
L 21195 2460 11.259830
L 21209 2463 11.267020
L 21222 2467 11.274280
L 21236 2471 11.281620
L 21250 2475 11.289030
L 21264 2478 11.296520
L 21278 2482 11.304090
L 21293 2486 11.311730
L 21307 2490 11.319450
L 21322 2494 11.327250
L 21337 2498 11.335130
L 21352 2501 11.343090
L 21367 2505 11.351140
L 21382 2509 11.359270
L 21398 2513 11.367480
L 21406 3160 11.371700
L 21413 2517 11.375780
L 21429 2521 11.384160
L 21445 2525 11.392640
L 21461 2528 11.401200
L 21477 2532 11.409850
L 21494 2536 11.418600
L 21510 2540 11.427430
L 21527 2544 11.436370
L 21544 2548 11.445390
L 21561 3850 11.454480
L 21579 2556 11.463730
L 21596 2560 11.473050
L 21614 2564 11.482470
L 21632 2568 11.491990
L 21650 2572 11.501610
L 21668 2576 11.511340
L 21687 2580 11.521170
L 21703 1298 11.529520
L 21706 2584 11.531110
L 21725 2588 11.541160
L 21744 2592 11.551320
L 21763 2596 11.561590
L 21783 2600 11.571970
L 21802 2604 11.582470
L 21822 2609 11.593090
L 21842 2613 11.603820
L 21847 1298 11.606160
L 21863 2617 11.614670
L 21884 2621 11.625640
L 21904 2625 11.636740
L 21926 2629 11.647960
L 21947 2633 11.659300
L 21969 2638 11.670780
L 21990 2642 11.682380
L 21994 1298 11.684360
L 22012 2646 11.694120
L 22035 2650 11.705990
L 22057 2655 11.718000
L 22080 2659 11.730140
L 22103 2663 11.742430
L 22112 24383 11.747140
L 22113 9753 11.747530
L 22114 9753 11.747930
L 22115 9753 11.748430
L 22116 9753 11.749050
L 22117 9753 11.749780
L 22119 9752 11.750620
L 22120 4817 11.751460
L 22121 4935 11.751700
L 22122 4811 11.752470
L 22123 4941 11.752820
L 22124 4804 11.753590
L 22125 4948 11.754060
L 22127 7465 11.754830
L 22128 4954 11.755440
L 22129 4791 11.756110
L 22131 4960 11.756940
L 22132 4784 11.757520
L 22134 4967 11.758570
L 22135 4778 11.759030
L 22137 4973 11.760330
L 22138 4771 11.760630
L 22141 9743 11.762270
L 22144 6055 11.764150
L 22148 4751 11.765990
L 22150 2672 11.767430
L 22151 4744 11.767960
L 22155 4738 11.770020
L 22159 4731 11.772170
L 22164 4725 11.774410
L 22168 4718 11.776730
L 22173 4711 11.779140
L 22174 2676 11.780140
L 22177 4705 11.781640
L 22182 4698 11.784220
L 22187 4692 11.786880
L 22192 4685 11.789620
L 22198 4678 11.792450
L 22199 2680 11.793010
L 22203 4672 11.795360
L 22209 4665 11.798350
L 22214 4659 11.801410
L 22220 4652 11.804560
L 22223 2685 11.806020
L 22226 4646 11.807780
L 22233 4639 11.811080
L 22239 4633 11.814460
L 22245 4626 11.817900
L 22248 2689 11.819190
L 22252 4620 11.821430
L 22259 4613 11.825030
L 22266 4607 11.828700
L 22273 2693 11.832520
L 22298 3995 11.845840
L 22324 2702 11.859640
L 22350 2707 11.873450
L 22362 4598 11.879670
L 22363 2954 11.880120
L 22376 2711 11.887410
L 22384 2959 11.891370
L 22394 2949 11.896640
L 22403 2715 11.901550
L 22405 2964 11.902790
L 22427 2968 11.914380
L 22430 2720 11.915860
L 22432 2947 11.917090
L 22449 2973 11.926140
L 22454 1297 11.928860
L 22457 2724 11.930340
L 22471 2946 11.937600
L 22472 2978 11.938080
L 22485 2729 11.944990
L 22494 2983 11.950180
L 22498 4589 11.952220
L 22513 2733 11.959830
L 22518 2988 11.962470
L 22541 5730 11.974890
L 22548 2943 11.978840
L 22565 2997 11.987600
L 22569 2742 11.990040
L 22587 2942 11.999560
L 22589 3002 12.000440
L 22598 2747 12.005420
L 22614 4304 12.013630
L 22627 2940 12.020360
L 22628 2752 12.021000
L 22636 4580 12.025610
L 22638 3012 12.026690
L 22645 4833 12.030120
L 22649 4827 12.032280
L 22653 4821 12.034520
L 22657 2756 12.036770
L 22658 4815 12.036820
L 22662 4809 12.039200
L 22664 3017 12.040110
L 22667 4803 12.041640
L 22671 4797 12.044150
L 22676 4791 12.046740
L 22681 4785 12.049390
L 22686 4779 12.052100
L 22687 2761 12.052730
L 22689 3021 12.053730
L 22692 15338 12.054940
L 22697 4767 12.057740
L 22702 4761 12.060650
L 22705 2937 12.062170
L 22708 4754 12.063630
L 22714 4748 12.066680
L 22715 3026 12.067550
L 22718 2765 12.068890
L 22720 4742 12.069780
L 22723 8619 12.071410
L 22726 4735 12.072960
L 22732 4729 12.076190
L 22738 4722 12.079490
L 22742 3031 12.081580
L 22744 4716 12.082850
L 22745 2936 12.083180
L 22749 2770 12.085260
L 22751 4709 12.086270
L 22754 8637 12.088140
L 22757 4702 12.089750
L 22764 4695 12.093290
L 22769 3036 12.095820
L 22771 4689 12.096890
L 22776 4570 12.099840
L 22777 1297 12.100460
L 22778 4682 12.100550
L 22780 2775 12.101830
L 22785 7609 12.104270
L 22786 8655 12.105060
L 22792 4668 12.108050
L 22794 3090 12.109060
L 22796 3041 12.110260
L 22802 10585 12.113540
L 22812 2779 12.118610
L 22818 8674 12.122180
L 22823 3046 12.124930
L 22824 2933 12.125430
L 22843 2784 12.135600
L 22851 11743 12.139650
L 22864 2931 12.146650
L 22876 2789 12.152810
L 22880 3056 12.154910
L 22884 8710 12.157000
L 22901 3092 12.166110
L 22904 2930 12.167960
L 22909 5855 12.170240
L 22914 10604 12.173010
L 22917 8728 12.174720
L 22918 4561 12.174920
L 22938 3066 12.185800
L 22942 2798 12.187900
L 22944 1296 12.188960
L 22945 2929 12.189340
L 22951 8746 12.192640
L 22968 3071 12.201590
L 22976 2803 12.205780
L 22985 8765 12.210770
L 22998 3076 12.217620
L 23009 3095 12.223760
L 23010 2808 12.223890
L 23019 8783 12.229100
L 23026 2926 12.232320
L 23028 13704 12.233650
L 23044 2813 12.242230
L 23054 8801 12.247660
L 23060 7637 12.250630
L 23066 2924 12.253920
L 23079 2817 12.260820
L 23090 8820 12.266430
L 23091 3091 12.267160
L 23107 2923 12.275600
L 23114 1296 12.279310
L 23115 2822 12.279650
L 23119 3097 12.282040
L 23123 3096 12.284170
L 23125 8838 12.285410
L 23143 10643 12.294740
L 23148 2922 12.297350
L 23151 2827 12.298720
L 23156 3101 12.301440
L 23162 8857 12.304620
L 23187 2832 12.318050
L 23189 3106 12.318970
L 23198 8876 12.324060
L 23205 4542 12.327680
L 23224 2837 12.337630
L 23235 8894 12.343730
L 23250 4507 12.351650
L 23259 4498 12.356350
L 23260 10662 12.357030
L 23261 2842 12.357480
L 23268 4489 12.361090
